,name,day,S,E,I,H,R
1618,Kumbala__Kasaragod,40,0.0,364.09107475795014,1975.2796254169411,12014.124046519377,33862.382283830506
1619,Kuttikol__Kasaragod,40,0.0,175.87571050344727,978.1472673129197,6271.1454824462535,18866.432461808763
1620,Madhur__Kasaragod,40,0.0,296.59694739257606,1636.0252526343183,10296.83390135828,30232.905385951384
1621,Madikai__Kasaragod,40,0.0,41.358690045334825,291.2822414175505,3242.907910080219,19543.702384101194
1622,Mangalpady__Kasaragod,40,0.0,383.51395311421004,2075.999240609841,12568.124999163709,35224.177677522646
1623,Manjeswaram__Kasaragod,40,0.0,353.2679209117665,1890.508196664515,11174.259424476755,30410.918454600098
1624,Meencha__Kasaragod,40,0.0,207.15615504134672,1098.4157815086091,6364.718250777277,16885.337177637877
1625,Mogral-Puthur__Kasaragod,40,0.0,181.88694451248477,995.795268604041,6168.408077267315,17755.75866572855
1626,Muliyar__Kasaragod,40,0.0,167.16868936705902,939.7155774565598,6167.515522842563,19112.326307691088
1627,Nileswaram(M)__Kasaragod,40,0.0,92.26995208920275,628.1169750476058,6420.884762645537,34731.86000626618
1628,Padanna__Kasaragod,40,0.0,97.79725094081934,595.3781831994576,4665.071990534133,18040.54252438459
1629,Paivalike__Kasaragod,40,0.0,295.6637994307243,1578.386377673945,9280.655181899825,25088.81681008007
1630,Pallikkara__Kasaragod,40,0.0,195.15255018287147,1183.264507774454,9183.819557184075,35080.84176215356
1631,Pananthadi__Kasaragod,40,0.0,164.516496987081,910.3313426639427,5770.182928186755,17101.206750600373
1632,Pilicode__Kasaragod,40,0.0,94.22534681914331,586.5396476345492,4833.436500359639,19884.45188665418
1633,Pullur-Periya__Kasaragod,40,0.0,107.91825929055612,680.0804098110566,5769.927673371258,24645.87294492726
1634,Puthige__Kasaragod,40,0.0,184.2114844434023,987.2673363837066,5853.163989226292,15986.093590037088
1635,Thrikkarippur__Kasaragod,40,0.0,164.9669663064323,1009.8141301275941,8013.177527566908,31489.00654123137
1636,Uduma__Kasaragod,40,0.0,193.47186588073114,1141.3597750467543,8329.325312876723,29461.15114209293
1637,Valiyaparampa__Kasaragod,40,0.0,58.87321440353678,354.79086056067615,2713.7104357461976,10164.460310365675
1638,Vorkady__Kasaragod,40,0.0,229.67654268090283,1216.4650729288844,7031.6227289365015,18595.561616366933
1639,West Eleri__Kasaragod,40,29316.0,0.0,0,0,0
1640,Ajanur__Kasaragod,41,0.0,128.7864780443935,857.1463537139948,8291.921086157556,41847.40306478042
1641,Badiyaduka__Kasaragod,41,0.0,243.4974539890032,1340.4797395993774,8398.95981918849,24512.488575325813
1642,Balal__Kasaragod,41,0.0,134.8742068859095,777.0208014879742,5373.5101646186395,17739.605344781987
1643,Bedadka__Kasaragod,41,0.0,148.3184163390412,870.9966441749181,6292.0640870838215,21976.208532236935
1644,Beloor__Kasaragod,41,0.0,84.73942769591875,455.64004710986273,2719.896960282235,7491.437694747091
1645,Chemmanad__Kasaragod,41,0.0,303.2385638954817,1769.403989041954,12599.940461700213,43219.65126049477
1646,Chengala__Kasaragod,41,0.0,364.89684484376824,2062.190178608029,13690.855202482262,43029.93621271142
1647,Cheruvathur__Kasaragod,41,0.0,80.62441739995958,526.7499007943077,4867.625791804257,23148.663358192247
1648,Delampadi__Kasaragod,41,0.0,162.4501728493731,894.2207102985311,5601.29263151718,16338.836544838805
1649,East Eleri__Kasaragod,41,0.0,142.54246165737996,820.3632326740529,5659.5799120990705,18621.892558881886
1650,Enmakaje__Kasaragod,41,0.0,214.42687016531758,1159.066475382685,6995.831845425453,19532.27608916767
1651,Kallar__Kasaragod,41,0.0,111.03321878772756,642.7010423033548,4493.284429935992,15047.568044487685
1652,Kanjangad(M)__Kasaragod,41,0.0,53.778734806197484,435.4568186662756,7085.463588380129,69843.2919968609
1653,Karaduka__Kasaragod,41,0.0,128.51505335649685,732.3265713832757,4948.424739146239,15889.770733054589
1654,Kasaragod(M)__Kasaragod,41,0.0,278.88707235196404,1645.4980972972205,12013.310488480616,42522.207892858336
1655,Kayyur-Chimeni__Kasaragod,41,0.0,81.61348817025853,518.6356550197102,4490.317636583256,19697.362607240662
1656,Kinanur-Karindalam__Kasaragod,41,0.0,101.27695636582521,635.3520487884682,5331.443068907755,22444.588749753875
1657,Kodom-Belur__Kasaragod,41,0.0,97.21768031858952,635.7265239258351,5888.550281818903,28100.52893247528
1658,Kumbadaje__Kasaragod,41,0.0,99.55990320761796,558.6356926497207,3651.792102237731,11260.03179237909
1659,Kumbala__Kasaragod,41,0.0,291.2728598063601,1653.041915285143,11074.277299767278,35197.28495566599
1660,Kuttikol__Kasaragod,41,0.0,140.70056840275782,817.6929559510252,5769.980993414809,19563.22640430279
1661,Madhur__Kasaragod,41,0.0,237.27755791406085,1368.1395915859698,9479.946296178668,31376.99804165786
1662,Madikai__Kasaragod,41,0.0,33.08695203626786,241.29753114310736,2940.841257243705,19904.02548522122
1663,Mangalpady__Kasaragod,41,0.0,306.811162491368,1737.5021831107147,11586.866514045265,36620.63601076306
1664,Manjeswaram__Kasaragod,41,0.0,282.6143367294132,1583.0601415139654,10310.77668331224,31652.502835097515
1665,Meencha__Kasaragod,41,0.0,165.72492403307737,920.1638562151567,5877.210490325968,17592.52809439091
1666,Mogral-Puthur__Kasaragod,41,0.0,145.5095556099878,833.0136037857297,5682.188455736199,18441.137340980473
1667,Muliyar__Kasaragod,41,0.0,133.7349514936472,785.2061998386596,5670.179135795813,19797.60581022915
1668,Nileswaram(M)__Kasaragod,41,0.0,73.8159616713622,520.9475704559252,5833.07651736111,35445.29164656013
1669,Padanna__Kasaragod,41,0.0,78.23780075265547,495.8619967477299,4265.806294892454,18558.883856666158
1670,Paivalike__Kasaragod,41,0.0,236.53103954457941,1321.8418620253008,8565.148548334633,26120.00071918005
1671,Pallikkara__Kasaragod,41,0.0,156.12204014629717,985.6421162561375,8400.048063496291,36101.26615739624
1672,Pananthadi__Kasaragod,41,0.0,131.61319758966482,761.1683735285703,5311.1177602543485,17742.33818706557
1673,Pilicode__Kasaragod,41,0.0,75.38027745531465,488.07678747146804,4413.695929846588,20421.50038669414
1674,Pullur-Periya__Kasaragod,41,0.0,86.3346074324449,565.6479797069564,5264.8406805144405,25286.97601974629
1675,Puthige__Kasaragod,41,0.0,147.36918755472183,826.6561659956458,5400.265902144556,16636.445144395566
1676,Thrikkarippur__Kasaragod,41,0.0,131.97357304514586,840.8446973633618,7324.787294973881,32379.359599849915
1677,Uduma__Kasaragod,41,0.0,154.77749270458492,951.7821932135497,7632.116677566438,30386.631732412567
1678,Valiyaparampa__Kasaragod,41,0.0,47.098571522829424,295.60733132924827,2483.145226108755,10465.983692115253
1679,Vorkady__Kasaragod,41,0.0,183.74123414472226,1019.1073668792881,6493.624329196,19376.85303069321
1680,West Eleri__Kasaragod,41,29316.0,0.0,0,0,0
1681,Ajanur__Kasaragod,42,0.0,103.0291824355148,711.4743785800746,7542.025791771737,42768.72762990904
1682,Badiyaduka__Kasaragod,42,0.0,194.79796319120254,1121.0832824773024,7733.838009420756,25445.706333013422
1683,Balal__Kasaragod,42,0.0,107.8993655087276,648.5914825675612,4931.857639958607,18336.662029739615
1684,Bedadka__Kasaragod,42,0.0,118.65473307123295,726.4609986077427,5767.145184020603,22675.326764135138
1685,Beloor__Kasaragod,42,0.0,67.791542156735,381.45992322707394,2508.8141963395146,7793.648468111784
1686,Chemmanad__Kasaragod,42,0.0,242.59085111638538,1476.1709040126595,11553.827874875247,44619.64464512813
1687,Chengala__Kasaragod,42,0.0,291.9174758750146,1722.7315118551767,12582.087104594728,44551.142346320565
1688,Cheruvathur__Kasaragod,42,0.0,64.49953391996766,437.5248041154381,4432.128461762645,23689.51066839272
1689,Delampadi__Kasaragod,42,0.0,129.9601382794985,747.8666028086996,5157.7709256305325,16961.20239278516
1690,East Eleri__Kasaragod,42,0.0,114.03396932590397,684.7990784707183,5194.8103461784285,19250.73477133734
1691,Enmakaje__Kasaragod,42,0.0,171.54149613225405,970.1385543392115,6450.330491010273,20309.590738659386
1692,Kallar__Kasaragod,42,0.0,88.82657503018206,536.3674776002294,4122.570812848219,15546.821870036129
1693,Kanjangad(M)__Kasaragod,42,0.0,43.02298784495799,359.12120189425997,6385.281220071148,70630.56572890314
1694,Karaduka__Kasaragod,42,0.0,102.81204268519748,611.5642677779199,4545.065082406645,16439.595704070838
1695,Kasaragod(M)__Kasaragod,42,0.0,223.10965788157122,1372.1758923081693,11007.597831442214,43857.02016935618
1696,Kayyur-Chimeni__Kasaragod,42,0.0,65.29079053620683,431.2312216498198,4095.120585744614,20196.286789083246
1697,Kinanur-Karindalam__Kasaragod,42,0.0,81.02156509266017,528.5370303039397,4866.1309154534765,23036.97131296585
1698,Kodom-Belur__Kasaragod,42,0.0,77.77414425487162,528.024755204386,5361.412221957526,28754.812297121825
1699,Kumbadaje__Kasaragod,42,0.0,79.64792256609437,466.8205347613001,3357.7645627412603,11665.786470405505
1700,Kumbala__Kasaragod,42,0.0,233.01828784508808,1380.6881041893864,10174.41042729461,36427.76021119569
1701,Kuttikol__Kasaragod,42,0.0,112.56045472220626,682.2944784413717,5292.410585336702,20204.3354035711
1702,Madhur__Kasaragod,42,0.0,189.82204633124869,1141.967184851588,8700.246848253788,32430.32540789993
1703,Madikai__Kasaragod,42,0.0,26.469561629014287,199.65541532173947,2662.3406237785816,20230.785624914966
1704,Mangalpady__Kasaragod,42,0.0,245.4489299930944,1451.3639789868453,10646.937337995712,37908.065623434755
1705,Manjeswaram__Kasaragod,42,0.0,226.09146938353055,1322.9709805570549,9481.746857913673,32798.14468879888
1706,Meencha__Kasaragod,42,0.0,132.5799392264619,769.2760697787407,5408.2198737550025,18245.551482204904
1707,Mogral-Puthur__Kasaragod,42,0.0,116.40764448799025,695.5127941505814,5217.4369036337675,19072.49161384005
1708,Muliyar__Kasaragod,42,0.0,106.98796119491776,654.9119501696571,5197.200471786232,20427.625714206464
1709,Nileswaram(M)__Kasaragod,42,0.0,59.052769337089764,431.52124869901263,5289.146418412171,36093.41125960025
1710,Padanna__Kasaragod,42,0.0,62.59024060212438,412.337157548715,3891.0002170317275,19032.86233387643
1711,Paivalike__Kasaragod,42,0.0,189.22483163566352,1104.7796975291565,7877.833748702512,27071.68389121723
1712,Pallikkara__Kasaragod,42,0.0,124.89763211703773,819.7381010341694,7663.837813025709,37034.60483111805
1713,Pananthadi__Kasaragod,42,0.0,105.29055807173185,635.2573383407893,4873.227239376246,18332.462382649384
1714,Pilicode__Kasaragod,42,0.0,60.304221964251724,405.5374854682374,4020.9006284690386,20911.911045565983
1715,Pullur-Periya__Kasaragod,42,0.0,69.06768594595592,469.7853052520542,4792.987978620894,25871.958317581226
1716,Puthige__Kasaragod,42,0.0,117.89535004377747,690.798770307461,4965.567590660957,17236.474689078295
1717,Thrikkarippur__Kasaragod,42,0.0,105.57885843611669,699.0704724997186,6679.0909794494555,33193.224854847016
1718,Uduma__Kasaragod,42,0.0,123.82199416366794,792.3812531117567,6974.460152035099,31234.644696586616
1719,Valiyaparampa__Kasaragod,42,0.0,37.67885721826354,245.9055793679645,2266.36166725141,10741.888717238447
1720,Vorkady__Kasaragod,42,0.0,146.9929873157778,852.0341403323749,5975.9319882167465,20098.366845048324
1721,West Eleri__Kasaragod,42,29316.0,0.0,0,0,0
1722,Ajanur__Kasaragod,43,0.0,82.42334594841184,589.7853393511626,6846.317801735337,43606.73049566145
1723,Badiyaduka__Kasaragod,43,0.0,155.83837055296203,935.8262186200825,7098.739331536132,26305.021667393507
1724,Balal__Kasaragod,43,0.0,86.31949240698208,540.4530591557944,4513.591754254497,18884.64621195724
1725,Bedadka__Kasaragod,43,0.0,94.92378645698636,604.8997455004408,5271.643474406529,23316.12067347076
1726,Beloor__Kasaragod,43,0.0,54.233233725388004,318.7262470130062,2306.349048058317,8072.4056010383965
1727,Chemmanad__Kasaragod,43,0.0,194.0726808931083,1229.4548934334048,10565.303402913863,45903.403297892044
1728,Chengala__Kasaragod,43,0.0,233.53398070001168,1436.5687046591443,11528.62372867746,45949.15202460887
1729,Cheruvathur__Kasaragod,43,0.0,51.59962713597413,362.91975007634403,4027.1747046121054,24181.969386366345
1730,Delampadi__Kasaragod,43,0.0,103.96811062359879,624.2853099028594,4734.25858778888,17534.288051188552
1731,East Eleri__Kasaragod,43,0.0,91.22717546072317,570.6460566417554,4754.569012297191,19827.935920912718
1732,Enmakaje__Kasaragod,43,0.0,137.23319690580325,810.41914269782,5927.654813988085,21026.294126549416
1733,Kallar__Kasaragod,43,0.0,71.06126002414564,446.85929708621995,3771.780884718463,16004.885293685931
1734,Kanjangad(M)__Kasaragod,43,0.0,34.41839027596639,295.90155908439954,5747.629769330983,71340.04142002216
1735,Karaduka__Kasaragod,43,0.0,82.24963414815798,509.8138227593754,4162.370704583713,16944.602935449355
1736,Kasaragod(M)__Kasaragod,43,0.0,178.48772630525698,1142.3626454228497,10058.966584188047,45080.08659507198
1737,Kayyur-Chimeni__Kasaragod,43,0.0,52.23263242896546,358.04313542709724,3726.3534316585096,20651.300187499313
1738,Kinanur-Karindalam__Kasaragod,43,0.0,64.81725207412813,439.0339372616838,4431.1571086861,23577.652525794012
1739,Kodom-Belur__Kasaragod,43,0.0,62.21931540389729,437.9746330144831,4871.304703892011,29350.524766228216
1740,Kumbadaje__Kasaragod,43,0.0,63.718338052875495,389.386012322259,3078.0437182778246,12038.8714218212
1741,Kumbala__Kasaragod,43,0.0,186.41463027607045,1151.1541409205267,9320.058000655308,37558.250258672866
1742,Kuttikol__Kasaragod,43,0.0,90.048363777765,568.3476736975385,4840.8238604320095,20792.381024164068
1743,Madhur__Kasaragod,43,0.0,151.85763706499895,951.5381571475201,7961.946190973685,33397.01950215035
1744,Madikai__Kasaragod,43,0.0,21.17564930321143,165.01824458319442,2406.4560819786425,20526.601249779254
1745,Mangalpady__Kasaragod,43,0.0,196.35914399447552,1210.180969188095,9754.217096238002,39091.05866098983
1746,Manjeswaram__Kasaragod,43,0.0,180.87317550682445,1103.59507832235,8692.81362536801,33851.67211745595
1747,Meencha__Kasaragod,43,0.0,106.06395138116952,641.936843668285,4961.16176840464,18846.464801511014
1748,Mogral-Puthur__Kasaragod,43,0.0,93.1261155903922,579.6917642180632,4776.824250949021,19652.206825354915
1749,Muliyar__Kasaragod,43,0.0,85.59036895593421,545.3271523747092,4750.716142732805,21005.092433293823
1750,Nileswaram(M)__Kasaragod,43,0.0,47.24221546967181,357.02755282662804,4787.767732772843,36681.094194979385
1751,Padanna__Kasaragod,43,0.0,50.0721924816995,342.3877741593969,3541.134291093501,19465.1956913244
1752,Paivalike__Kasaragod,43,0.0,151.3798653085308,921.6687243504579,7223.474827241397,27946.998752184176
1753,Pallikkara__Kasaragod,43,0.0,99.91810569363018,680.7700072507431,6976.247898451908,37886.14236589868
1754,Pananthadi__Kasaragod,43,0.0,84.23244645738548,529.2639822869778,4458.8090137803765,18873.932075913413
1755,Pilicode__Kasaragod,43,0.0,48.24337757140138,336.4908327674402,3655.2413890661264,21358.677782062543
1756,Pullur-Periya__Kasaragod,43,0.0,55.254148756764735,389.6417813908345,4354.390819824539,26404.512537427992
1757,Puthige__Kasaragod,43,0.0,94.31628003502198,576.2180862547243,4551.997612426787,17788.204421373957
1758,Thrikkarippur__Kasaragod,43,0.0,84.46308674889335,580.3721496869982,6076.783854010571,33935.34607478585
1759,Uduma__Kasaragod,43,0.0,99.05759533093435,658.6694013221389,6357.996385764662,32009.584713479406
1760,Valiyaparampa__Kasaragod,43,0.0,30.14308577461083,204.2602349380243,2063.7248200970685,10993.706680266381
1761,Vorkady__Kasaragod,43,0.0,117.59438985262224,711.0259097290555,5482.346373148028,20762.359288183517
1762,West Eleri__Kasaragod,43,29316.0,0.0,0,0,0
1763,Ajanur__Kasaragod,44,0.0,65.93867675872947,488.3129406706125,6203.572891634976,44367.43247363205
1764,Badiyaduka__Kasaragod,44,0.0,124.67069644236963,779.8286490066585,6497.155760645023,27093.770482008633
1765,Balal__Kasaragod,44,0.0,69.05559392558567,449.62634580603196,4120.1721711684895,19386.156406874405
1766,Bedadka__Kasaragod,44,0.0,75.93902916558909,502.90455369174987,4806.88525968367,23901.85883729371
1767,Beloor__Kasaragod,44,0.0,43.386586980310405,265.82764435548256,2113.833292121105,8328.66660637821
1768,Chemmanad__Kasaragod,44,0.0,155.25814471448663,1022.3784509253455,9637.271781276782,47077.32589821581
1769,Chengala__Kasaragod,44,0.0,186.82718456000936,1195.9617598673176,10534.979277534016,47230.110216684145
1770,Cheruvathur__Kasaragod,44,0.0,41.27970170877931,300.65572548827004,3652.294798559363,24629.433242434356
1771,Delampadi__Kasaragod,44,0.0,83.17448849887903,520.2218700470072,4333.086917792909,18060.316783165094
1772,East Eleri__Kasaragod,44,0.0,72.98174036857854,474.76228040554895,4340.412777814743,20356.221366723516
1773,Enmakaje__Kasaragod,44,0.0,109.7865575246426,675.7819535394167,5431.110329862307,21684.92243921476
1774,Kallar__Kasaragod,44,0.0,56.849008019316514,371.6996896738051,3442.0659791669887,16423.97205865465
1775,Kanjangad(M)__Kasaragod,44,0.0,27.53471222077311,243.60492532271292,5168.184551222199,71978.66694994782
1776,Karaduka__Kasaragod,44,0.0,65.79970731852639,424.3009850371319,3801.8478352929533,17407.08856929199
1777,Kasaragod(M)__Kasaragod,44,0.0,142.79018104420558,949.5876615993311,9169.776159473946,46197.749548870655
1778,Kayyur-Chimeni__Kasaragod,44,0.0,41.786105943172366,296.8810348274709,3383.92278855965,21065.339457683593
1779,Kinanur-Karindalam__Kasaragod,44,0.0,51.853801659302505,364.19060022417267,4026.613106284426,24070.003315648024
1780,Kodom-Belur__Kasaragod,44,0.0,49.77545232311783,362.82356949236595,4417.643552284684,29891.78084443844
1781,Kumbadaje__Kasaragod,44,0.0,50.97467044230039,324.25247746838227,2813.9160631558516,12380.876279407626
1782,Kumbala__Kasaragod,44,0.0,149.13170422085636,958.2062387916355,8514.726828766601,38593.812258745675
1783,Kuttikol__Kasaragod,44,0.0,72.038691022212,472.6878117135838,4416.624077345738,21330.250341989846
1784,Madhur__Kasaragod,44,0.0,121.48610965199916,791.6020531310159,7267.593134517224,34281.68019003632
1785,Madikai__Kasaragod,44,0.0,16.940519442569144,136.24972552719782,2172.0757217865435,20793.98525888799
1786,Mangalpady__Kasaragod,44,0.0,157.0873151955804,1007.4166041493712,8912.451390493621,40174.86056057183
1787,Manjeswaram__Kasaragod,44,0.0,144.69854040545957,919.0506977592449,7947.664460436034,34817.540298052394
1788,Meencha__Kasaragod,44,0.0,84.85116110493561,534.7622652108619,4538.3089406488925,19397.70499800042
1789,Mogral-Puthur__Kasaragod,44,0.0,74.50089247231377,482.378634492529,4362.004353687187,20182.96507546036
1790,Muliyar__Kasaragod,44,0.0,68.47229516474736,453.37979569095415,4331.9242240152125,21532.949782486357
1791,Nileswaram(M)__Kasaragod,44,0.0,37.79377237573745,295.07048535523677,4327.199050807853,37213.0683875097
1792,Padanna__Kasaragod,44,0.0,40.057753985359604,283.9246578238574,3216.1524802483245,19858.655057001455
1793,Paivalike__Kasaragod,44,0.0,121.10389224682464,767.6109525420725,6605.200257973555,28749.607066322107
1794,Pallikkara__Kasaragod,44,0.0,79.93448455490415,564.5996269393205,6337.263244518512,38661.28102128223
1795,Pananthadi__Kasaragod,44,0.0,67.38595716590838,440.2576751210594,4069.238586484397,19369.35529966679
1796,Pilicode__Kasaragod,44,0.0,38.594702057121104,278.84134172823246,3316.401623501156,21764.815714181
1797,Pullur-Periya__Kasaragod,44,0.0,44.203319005411785,322.7642548640206,3948.497973899979,26888.333739630718
1798,Puthige__Kasaragod,44,0.0,75.45302402801758,479.83772501078386,4161.463717185867,18293.981933865824
1799,Thrikkarippur__Kasaragod,44,0.0,67.57046939911467,481.19033709937725,5517.660077946796,34610.54428078702
1800,Uduma__Kasaragod,44,0.0,79.24607626474747,546.7470401238979,5783.286223166349,32716.028756342144
1801,Valiyaparampa__Kasaragod,44,0.0,24.114468619688665,169.4368051053416,1875.27410929611,11223.009438054944
1802,Vorkady__Kasaragod,44,0.0,94.0755118820978,592.3396057537689,5015.401958077391,21371.508885199964
1803,West Eleri__Kasaragod,44,29316.0,0.0,0,0,0
1804,Ajanur__Kasaragod,45,0.0,52.75094140698358,403.83808788823586,5611.9496029207685,45056.718350480376
1805,Badiyaduka__Kasaragod,45,0.0,99.7365571538957,648.7970584938007,5931.215294819131,27815.676677635856
1806,Balal__Kasaragod,45,0.0,55.24447514046854,373.5121954299427,3752.300532422086,19843.953314782015
1807,Bedadka__Kasaragod,45,0.0,60.75122333247127,417.5114487865177,4373.367808234945,24435.95719948078
1808,Beloor__Kasaragod,45,0.0,34.709269584248325,221.33943288044813,1932.1284552009674,8563.536972169444
1809,Chemmanad__Kasaragod,45,0.0,124.20651577158931,848.9543896831738,8770.93949576443,48148.133873913226
1810,Chengala__Kasaragod,45,0.0,149.46174764800747,994.1348448058559,9603.618376448145,48400.66346974348
1811,Cheruvathur__Kasaragod,45,0.0,33.02376136702345,248.78052073237188,3306.615410483754,25035.243775607618
1812,Delampadi__Kasaragod,45,0.0,66.53959079910322,432.81239373738157,3955.6771898253205,18541.770885142083
1813,East Eleri__Kasaragod,45,0.0,58.38539229486283,394.40617239815487,3953.0971474719927,20838.489453147376
1814,Enmakaje__Kasaragod,45,0.0,87.82924601971408,562.5828743364618,4962.810017252155,22288.379142532795
1815,Kallar__Kasaragod,45,0.0,45.47920641545321,308.72955334290737,3133.954141638751,16806.42383411765
1816,Kanjangad(M)__Kasaragod,45,0.0,22.027769776618488,200.39088270232497,4642.662808373164,72552.90967786139
1817,Karaduka__Kasaragod,45,0.0,52.63976585482111,352.6007294934108,3464.280495045607,17829.516106546762
1818,Kasaragod(M)__Kasaragod,45,0.0,114.23214483536447,788.228165488306,8340.829674074485,47216.613566589986
1819,Kayyur-Chimeni__Kasaragod,45,0.0,33.42888475453789,245.86204905061118,3067.307574574072,21441.330878634664
1820,Kinanur-Karindalam__Kasaragod,45,0.0,41.483041327442,301.72324051119864,3652.0497700754354,24517.40477190185
1821,Kodom-Belur__Kasaragod,45,0.0,39.820361858494266,300.21394605851634,3999.3589825959702,30382.630128025627
1822,Kumbadaje__Kasaragod,45,0.0,40.77973635384031,269.5969160631659,2566.1092182988777,12693.533619758276
1823,Kumbala__Kasaragod,45,0.0,119.3053633766851,796.3913318774797,7760.2873177730835,39539.89301749752
1824,Kuttikol__Kasaragod,45,0.0,57.630952817769604,392.5579875753094,4020.4256310944843,21820.98635058382
1825,Madhur__Kasaragod,45,0.0,97.18888772159933,657.5788644352125,6618.4031968637355,35089.19053831601
1826,Madikai__Kasaragod,45,0.0,13.552415554055315,112.38788431027209,1957.9839200268116,21035.327005753163
1827,Mangalpady__Kasaragod,45,0.0,125.66985215646432,837.350746358613,8123.662334601982,41165.13293729335
1828,Manjeswaram__Kasaragod,45,0.0,115.75883232436766,764.1802662884879,7248.400771050546,35700.614126989734
1829,Meencha__Kasaragod,45,0.0,67.88092888394849,444.7800443896766,4141.004844730077,19901.961546961407
1830,Mogral-Puthur__Kasaragod,45,0.0,59.600713977851015,400.80308608848594,3973.8129301760055,20667.63222587005
1831,Muliyar__Kasaragod,45,0.0,54.77783613179789,376.3982955857128,3941.2752693739353,22014.274696265824
1832,Nileswaram(M)__Kasaragod,45,0.0,30.23501790058996,243.6151427593369,3905.4132533446946,37693.868282043906
1833,Padanna__Kasaragod,45,0.0,32.046203188287684,235.15127705615782,2915.587136229949,20216.005332584602
1834,Paivalike__Kasaragod,45,0.0,96.88311379745971,638.3095404830229,6024.811308707131,29483.518206096946
1835,Pallikkara__Kasaragod,45,0.0,63.94758764392331,467.66659846243726,5746.042809404319,39365.42138178428
1836,Pananthadi__Kasaragod,45,0.0,53.90876573272671,365.6833315300292,3705.15250078812,19821.492920387278
1837,Pilicode__Kasaragod,45,0.0,30.875761645696883,230.7920137940102,3003.680822568896,22133.304783458905
1838,Pullur-Periya__Kasaragod,45,0.0,35.36265520432943,267.0520676922988,3574.3288277727856,27327.055736730716
1839,Puthige__Kasaragod,45,0.0,60.36241922241406,398.9607848142306,3795.046404722927,18756.36679133092
1840,Thrikkarippur__Kasaragod,45,0.0,54.056375519291734,398.46636355932475,5000.824803372583,35223.61762278111
1841,Uduma__Kasaragod,45,0.0,63.39686101179798,453.24684735206785,5250.048273061535,33358.61611447174
1842,Valiyaparampa__Kasaragod,45,0.0,19.291574895750934,140.372337808211,1700.7976803953884,11431.373227976734
1843,Vorkady__Kasaragod,45,0.0,75.26040950567824,492.68678697943466,4576.602994997324,21928.775769430787
1844,West Eleri__Kasaragod,45,29316.0,0.0,0,0,0
1845,Ajanur__Kasaragod,46,0.0,42.200753125586864,333.6206585919854,5069.167264618331,45680.26830636046
1846,Badiyaduka__Kasaragod,46,0.0,79.78924572311657,538.9849582258197,5401.95078487132,28474.700599282427
1847,Balal__Kasaragod,46,0.0,44.19558011237483,309.8586513720479,3410.0806901278424,20260.87559616225
1848,Bedadka__Kasaragod,46,0.0,48.60097866597702,346.1594036957084,3970.9403415216993,24921.88695595133
1849,Beloor__Kasaragod,46,0.0,27.76741566739866,184.01340022120817,1761.715402310283,8778.217911636219
1850,Chemmanad__Kasaragod,46,0.0,99.36521261727145,704.0048149008569,7966.181540838351,49122.682706775944
1851,Chengala__Kasaragod,46,0.0,119.56939811840599,825.2002253742862,8735.376636915078,49467.73217823772
1852,Cheruvathur__Kasaragod,46,0.0,26.419009093618758,205.62916885930218,2988.969802354256,25402.64548788359
1853,Delampadi__Kasaragod,46,0.0,53.23167263928258,359.55783314972587,3602.719980814428,18981.290572900452
1854,East Eleri__Kasaragod,46,0.0,46.708313835890266,327.2020163774964,3592.7453655658464,21277.722469533153
1855,Enmakaje__Kasaragod,46,0.0,70.26339681577126,467.6321486731123,4523.903256869208,22839.802477783032
1856,Kallar__Kasaragod,46,0.0,36.38336513236257,256.0794839574165,2847.4829254585825,17154.6409609664
1857,Kanjangad(M)__Kasaragod,46,0.0,17.62221582129479,164.71826011718366,4166.889561761055,73068.76110101397
1858,Karaduka__Kasaragod,46,0.0,42.11181268385688,292.60853676569286,3149.880585939222,18214.43616155183
1859,Kasaragod(M)__Kasaragod,46,0.0,91.38571586829157,653.4289613577176,7571.716454497203,48143.37241926493
1860,Kayyur-Chimeni__Kasaragod,46,0.0,26.743107803630313,203.37541619139654,2775.6680316537418,21782.142831365116
1861,Kinanur-Karindalam__Kasaragod,46,0.0,33.1864330619536,249.6752006744473,3306.6111103915155,24923.188079688007
1862,Kodom-Belur__Kasaragod,46,0.0,31.85628948679541,248.13522921851194,3615.028551519232,30827.00334831407
1863,Kumbadaje__Kasaragod,46,0.0,32.62378908307225,223.8334801213008,2334.9053550338576,12978.65686623593
1864,Kumbala__Kasaragod,46,0.0,95.44429070134808,660.9741381773208,7057.311437729348,40402.14716391675
1865,Kuttikol__Kasaragod,46,0.0,46.104762254215686,325.57258062380146,3652.223269599048,22267.70030959432
1866,Madhur__Kasaragod,46,0.0,77.75111017727946,545.5008690924899,6014.540836765918,35824.56867130087
1867,Madikai__Kasaragod,46,0.0,10.841932443244252,92.62079055902873,1762.9077279969981,21252.88077464503
1868,Mangalpady__Kasaragod,46,0.0,100.53588172517145,695.0145675181833,7388.503335584595,42067.76208558246
1869,Manjeswaram__Kasaragod,46,0.0,92.60706585949413,634.4959794956638,6595.858960858182,36505.9919904398
1870,Meencha__Kasaragod,46,0.0,54.304743107158785,369.400221288531,3769.849204193559,20362.07319637586
1871,Mogral-Puthur__Kasaragod,46,0.0,47.680571182280815,332.562611666359,3612.4387773741464,21109.166995889605
1872,Muliyar__Kasaragod,46,0.0,43.822268905438314,312.0742036949298,3578.6354541161963,22452.194170640705
