,name,day,S,E,I,R
2593,Pangod__Thiruvananthapuram,34,29038.828397365338,0.05903519270632068,0.06287862332929924,0.04968881863044721
2594,Parassala__Thiruvananthapuram,34,52261.47692783784,0.5117433107274164,0.5563836188370527,0.45494523260706604
2595,Pazhayakunnummel__Thiruvananthapuram,34,24607.869265896883,0.044778240590234934,0.04787616196069153,0.03807970056973011
2596,Peringammala__Thiruvananthapuram,34,27666.80530659406,0.06684129036683022,0.07131820296331194,0.05653391261501326
2597,Perumkadavila__Thiruvananthapuram,34,23384.03920627585,0.3215260456402085,0.3508087110731129,0.2884589674404324
2598,Poovachal__Thiruvananthapuram,34,43608.37503534785,0.5477790863826911,0.5939423804177374,0.48324318535393695
2599,Poovar__Thiruvananthapuram,34,19627.74905000973,0.0858093284673797,0.09190296852644006,0.07323769328357879
2600,Pothencodu__Thiruvananthapuram,34,29369.830048063897,0.0588172062985104,0.06233520334925155,0.04879952646517316
2601,Pulimathu__Thiruvananthapuram,34,32292.88163053327,0.04108202299011442,0.04342328071729821,0.033864163021211244
2602,Pullampara__Thiruvananthapuram,34,21816.88356748582,0.040235502465216615,0.04268990719910351,0.03350710451154663
2603,Thirupuram__Thiruvananthapuram,34,18897.719346891663,0.09561738699940192,0.10272982039630313,0.08230590093894283
2604,Thiruvananthapuram(C)__Thiruvananthapuram,34,966841.4857513158,4.927125076444337,5.309548987647622,4.277574620030823
2605,Tholikkodu__Thiruvananthapuram,34,25273.679149777192,0.10936700124374771,0.11743489066462762,0.09404833090058655
2606,Uzhamalakkal__Thiruvananthapuram,34,21471.593352636068,0.13678319701015945,0.14856575277862027,0.12129841414668899
2607,Vakkam__Thiruvananthapuram,34,16532.95384104325,0.016038308164220427,0.016936592626852293,0.013184055958460806
2608,Vamanpuram__Thiruvananthapuram,34,21037.882344023026,0.040352664845158065,0.043095343070650494,0.03420796906133259
2609,Varkala(M)__Thiruvananthapuram,34,40047.85063477724,0.05106767578771821,0.05467510336438046,0.043622443592125
2610,Vellanad__Thiruvananthapuram,34,31155.369615285475,0.21183024178905155,0.23027479848645915,0.18827967425803555
2611,Vellarada__Thiruvananthapuram,34,40200.17005663386,1.9471690724403241,2.128104888707557,1.7546694049964358
2612,Vembayam__Thiruvananthapuram,34,38629.77725975589,0.07737053992324155,0.08172950324870656,0.06364020094555066
2613,Venganoor__Thiruvananthapuram,34,35962.56530976858,0.14872398798285125,0.15920232052776184,0.12676392292474953
2614,Vettoor__Thiruvananthapuram,34,18703.945612463835,0.018876744966243066,0.019953916330245677,0.015556874854011637
2615,Vilappil__Thiruvananthapuram,34,36211.37736530301,0.21038580766846318,0.22763048384549733,0.184618405451592
2616,Vilavoorkal__Thiruvananthapuram,34,31760.573340581643,0.14539446796597721,0.15618071666932223,0.12508423372041474
2617,Vithura__Thiruvananthapuram,34,26248.612756477538,0.13204826268892975,0.14173523128926604,0.11346002849344733
2618,Amboori__Thiruvananthapuram,35,15681.93274300477,66.08670518810379,82.2044277634604,91.7761240436663
2619,Anad__Thiruvananthapuram,35,31686.63396844181,0.12440082830910473,0.13380369852022464,0.1078270313716547
2620,Anchuthengu__Thiruvananthapuram,35,17395.94040279891,0.020581047194283306,0.02183143603298278,0.017184717861717807
2621,Andoorkonam__Thiruvananthapuram,35,30780.80032843961,0.06908217366984896,0.07318011383238339,0.05740927288133133
2622,Aruvikkara__Thiruvananthapuram,35,33395.484018308,0.17454982079608058,0.1884977000977675,0.1529341711060762
2623,Aryanad__Thiruvananthapuram,35,26360.13994588032,0.28892058011112864,0.31387048589046895,0.25726305368178387
2624,Aryancodu__Thiruvananthapuram,35,24324.742999411308,1.0695615229258026,1.184609598727925,1.0028294670422446
2625,Athiyannoor__Thiruvananthapuram,35,26972.486256239532,0.1741140415129918,0.18775373459504713,0.1518759843531228
2626,Attingal(M)__Thiruvananthapuram,35,37435.792782539684,0.07029144375669744,0.0756988793512213,0.06122713723380359
2627,Azhoor__Thiruvananthapuram,35,27389.860934814882,0.04799701779001928,0.05094323817248416,0.04012492914729968
2628,Balaramapuram__Thiruvananthapuram,35,36133.26488420791,0.24827132652230602,0.2685049766626674,0.21833948889049826
2629,Chemmaruthi__Thiruvananthapuram,35,32443.887308166573,0.03886327913763209,0.04127459412001636,0.03255396015611353
2630,Chenkal__Thiruvananthapuram,35,36543.11836261908,0.2970997590071802,0.32191919668469404,0.2626184252212498
2631,Cherunniyoor__Thiruvananthapuram,35,18113.93994794603,0.020744061269272605,0.021999879745094864,0.017308112947089182
2632,Chirayinkeezhu__Thiruvananthapuram,35,29906.86395742565,0.04692107586144987,0.049829239611997186,0.039292258869642535
2633,Edava__Thiruvananthapuram,35,25993.905609502486,0.03254772129638744,0.034571810238466394,0.02727096597733336
2634,Elakamon__Thiruvananthapuram,35,25306.907686410203,0.03178651106389352,0.033802622345193434,0.02672445638022775
2635,Kadakkavoor__Thiruvananthapuram,35,23154.912322214535,0.030281081862884213,0.0321209696473607,0.025275733954229402
2636,Kadinamkulam__Thiruvananthapuram,35,46475.68474423081,0.10917309831324266,0.11555940476078316,0.09052326612630004
2637,Kallara__Thiruvananthapuram,35,25843.847051110355,0.05253029212072223,0.05598337300847219,0.044435224503454086
2638,Kallikkad__Thiruvananthapuram,35,13547.765224940194,1.738782744022149,1.9073923600852198,1.5885999557028831
2639,Kalliyoor__Thiruvananthapuram,35,40815.44625562978,0.18881110048922137,0.20254048328907365,0.1623927864298671
2640,Kanjiramkulam__Thiruvananthapuram,35,18820.724595586154,0.09370048474885496,0.1006982875418499,0.081005641550032
2641,Karakulam__Thiruvananthapuram,35,52416.45560296165,0.18730057132352285,0.19940177833009984,0.1576946887009047
2642,Karavaram__Thiruvananthapuram,35,30659.868782887443,0.04511535433892265,0.04803957144176925,0.03806218677687144
2643,Karode__Thiruvananthapuram,35,32089.33914498633,0.2233929725418482,0.24140731792461464,0.19605472319733172
2644,Karumkulam__Thiruvananthapuram,35,28289.580074902544,0.14281466608647597,0.15352648449837009,0.12358394687475129
2645,Kattakada__Thiruvananthapuram,35,40445.915997960044,0.6905156393393995,0.7589915396694454,0.6344948609709018
2646,Kilimanoor__Thiruvananthapuram,35,20514.893157736893,0.03655228980713006,0.03908711286543593,0.031202860425271078
2647,Kizhuvilam__Thiruvananthapuram,35,32900.85526193948,0.0499614735096904,0.053022701838537606,0.04175388517791531
2648,Kollayil__Thiruvananthapuram,35,25076.082267409565,0.3068640779485843,0.3347006898839808,0.2761678226007685
2649,Kottukal__Thiruvananthapuram,35,33335.47667301053,0.17775573062673133,0.19129957507633616,0.1542716837661198
2650,Kulathoor__Thiruvananthapuram,35,32568.4432878621,0.18891732874772385,0.2034782172184213,0.1643165919365692
2651,Kunnathukal__Thiruvananthapuram,35,39411.80570635409,0.7373898610309357,0.8009116958100706,0.6559920890767432
2652,Madavoor__Thiruvananthapuram,35,21090.892608087066,0.0367246118891331,0.039285101404512406,0.03138219964588641
2653,Malayinkeezhu__Thiruvananthapuram,35,37067.198377295106,0.2694681637149723,0.29257723396084256,0.23957730724043183
2654,Manampoor__Thiruvananthapuram,35,23197.915294754963,0.029218427682946406,0.031025394619972536,0.024461422721707
2655,Mangalapuram__Thiruvananthapuram,35,36955.78597167041,0.07381232484873984,0.07839773395391206,0.06181827080920818
2656,Manikkal__Thiruvananthapuram,35,37905.78589820746,0.07399826285228552,0.07843942720865395,0.06166410249892259
2657,Maranalloor__Thiruvananthapuram,35,36830.97421475012,0.3467773580402792,0.37474962236221554,0.3042582694748556
2658,Mudakkal__Thiruvananthapuram,35,36466.850551725685,0.05178647186511718,0.0547702527628119,0.042891549684361784
2659,Nagaroor__Thiruvananthapuram,35,26511.87593449205,0.042549247347008795,0.045403874905551436,0.03611238569199427
2660,Nanniyodu__Thiruvananthapuram,35,26929.753369041606,0.08419128972230598,0.0902016559743538,0.07223801270120789
2661,Navayikkulam__Thiruvananthapuram,35,40701.87661359835,0.04282211682407358,0.04522539058664531,0.0353388942453057
2662,Nedumangad(M)__Thiruvananthapuram,35,60160.13785204563,0.2909711195584284,0.3148237704643998,0.2563530643451258
2663,Nellanadu__Thiruvananthapuram,35,25980.82456610282,0.059995818738857634,0.0641800219566925,0.05125805648386722
2664,Neyyattinkara(M)__Thiruvananthapuram,35,70847.62012279445,0.7949708285586304,0.8678082084946992,0.7170981684897173
2665,Ottasekharamangalam__Thiruvananthapuram,35,18788.954677147423,1.6420337794108488,1.8323672485115083,1.570921824649839
2666,Ottoor__Thiruvananthapuram,35,16084.943541804076,0.019464130993609604,0.020676773946819677,0.01631729098103215
2667,Pallichal__Thiruvananthapuram,35,45218.20555486534,0.2686249444562919,0.2902133838920587,0.23560680631259664
2668,Pallikkal__Thiruvananthapuram,35,16899.91241922694,0.02994135209771077,0.03203668330282298,0.02560273766066288
2669,Panavoor__Thiruvananthapuram,35,20347.777261046944,0.07553292321747307,0.08138995655138939,0.0658160732890393
2670,Pangod__Thiruvananthapuram,35,29038.79890380132,0.06885035915728957,0.07357436042245862,0.05867147910606139
2671,Parassala__Thiruvananthapuram,35,52261.22451539885,0.5935746461380516,0.6474813482932792,0.534428606726645
2672,Pazhayakunnummel__Thiruvananthapuram,35,24607.846947473507,0.05217058377072395,0.055962790448766286,0.04491915227840033
2673,Peringammala__Thiruvananthapuram,35,27666.771948097725,0.07791935657717772,0.08341031837654411,0.06672222732405783
2674,Perumkadavila__Thiruvananthapuram,35,23383.880973651376,0.3725833215703368,0.4078685294665472,0.33857449759373426
2675,Poovachal__Thiruvananthapuram,35,43608.104419391326,0.6358020141136874,0.6916864977237196,0.5680920968421852
2676,Poovar__Thiruvananthapuram,35,19627.70633555654,0.09992067216601785,0.10737708251178947,0.08636668878735594
2677,Pothencodu__Thiruvananthapuram,35,29369.800579569568,0.06867996519444322,0.07303590973219527,0.05770455551506624
2678,Pulimathu__Thiruvananthapuram,35,32292.861010691566,0.048007857030821145,0.05091396256391279,0.04006748883796813
2679,Pullampara__Thiruvananthapuram,35,21816.86341947967,0.04697167446079534,0.050003183182875215,0.039605662682847126
2680,Thirupuram__Thiruvananthapuram,35,18897.67184154152,0.11125027481041415,0.11992659410139381,0.09698158956698613
2681,Thiruvananthapuram(C)__Thiruvananthapuram,35,966839.042076246,5.728425120808748,6.193417014893693,5.036081618266198
2682,Tholikkodu__Thiruvananthapuram,35,25273.624787035496,0.12727407585859743,0.1371141447937872,0.11082474385267621
2683,Uzhamalakkal__Thiruvananthapuram,35,21471.525840506936,0.15870092713793718,0.17293647281363245,0.1425220931150633
2684,Vakkam__Thiruvananthapuram,35,16532.945786975477,0.01874627321497894,0.01986318211585163,0.015603569190868275
2685,Vamanpuram__Thiruvananthapuram,35,21037.86221776654,0.04702803305131998,0.05038975377084835,0.04036444664285409
2686,Varkala(M)__Thiruvananthapuram,35,40047.825198503546,0.05948139088807522,0.06388693290823218,0.05143317264417935
2687,Vellanad__Thiruvananthapuram,35,31155.265117826955,0.24571761971278322,0.2679884792990298,0.22117607404181544
2688,Vellarada__Thiruvananthapuram,35,40199.21283190722,2.2553374416016174,2.473146262086585,2.0586843890975155
2689,Vembayam__Thiruvananthapuram,35,38629.738415656226,0.09042445961059672,0.09584403990187662,0.07531584426679445
2690,Venganoor__Thiruvananthapuram,35,35962.49125264164,0.1732064522649061,0.18603379454188915,0.14950711157157265
2691,Vettoor__Thiruvananthapuram,35,18703.936139075257,0.02205788522352705,0.023395605176577315,0.01840743432976102
2692,Vilappil__Thiruvananthapuram,35,36211.27328275005,0.24433975807004565,0.26524044585229495,0.21713704600094877
2693,Vilavoorkal__Thiruvananthapuram,35,31760.501096975346,0.16917325160892366,0.18233400837188765,0.14739576467317506
2694,Vithura__Thiruvananthapuram,35,26248.547100911594,0.15368774107187722,0.16550342866806178,0.13370791867762818
2695,Amboori__Thiruvananthapuram,36,15651.710254295602,74.28029216790551,92.48983981233398,103.51961372416065
2696,Anad__Thiruvananthapuram,36,31686.572178365575,0.14472396177243005,0.15615582721560842,0.1269418454459725
2697,Anchuthengu__Thiruvananthapuram,36,17395.93009207187,0.02403142516992662,0.025573008521603484,0.020303494437858203
2698,Andoorkonam__Thiruvananthapuram,36,30780.765698802057,0.08068441999890857,0.08575320307961161,0.0678635748573861
2699,Aruvikkara__Thiruvananthapuram,36,33395.3975340133,0.20285084189990424,0.2197527308253514,0.17986241397718586
2700,Aryanad__Thiruvananthapuram,36,26359.99731575137,0.3352438490251305,0.3653387050860163,0.30210169452327945
2701,Aryancodu__Thiruvananthapuram,36,24324.221306785395,1.2347336411980223,1.3719001636944415,1.1720594097176624
2702,Athiyannoor__Thiruvananthapuram,36,26972.399920536165,0.20241173104117688,0.21896978634770434,0.17869794643812953
2703,Attingal(M)__Thiruvananthapuram,36,37435.75788385802,0.08175964416755864,0.08831523498185073,0.07204126285540663
2704,Azhoor__Thiruvananthapuram,36,27389.83690005053,0.05603277621164936,0.05966463864927857,0.047402534600511706
2705,Balaramapuram__Thiruvananthapuram,36,36133.141991364355,0.28840706123620075,0.3129042316944836,0.25669734269945077
2706,Chemmaruthi__Thiruvananthapuram,36,32443.86785322275,0.045363796581379054,0.048332649910653294,0.038450330744687296
2707,Chenkal__Thiruvananthapuram,36,36542.97147018336,0.3449589417284478,0.37496399301784544,0.3086068818904918
2708,Cherunniyoor__Thiruvananthapuram,36,18113.929554621744,0.024222698464924468,0.025771726871267418,0.020450952910674162
2709,Chirayinkeezhu__Thiruvananthapuram,36,29906.840468614206,0.05476952868424283,0.058351135430766594,0.04641072167135642
2710,Edava__Thiruvananthapuram,36,25993.889317790206,0.03799019314340189,0.04048222063652891,0.03220979601139999
2711,Elakamon__Thiruvananthapuram,36,25306.891786235374,0.03709118220596921,0.03956917998384459,0.0315534024295411
2712,Kadakkavoor__Thiruvananthapuram,36,23154.8971530512,0.03535655124634493,0.03762595365203248,0.02986444390385236
2713,Kadinamkulam__Thiruvananthapuram,36,46475.62999314555,0.1275331508035069,0.13544195113746646,0.10703175252069763
2714,Kallara__Thiruvananthapuram,36,25843.82080822137,0.06126308372972149,0.06549584566655024,0.05243284921895011
2715,Kallikkad__Thiruvananthapuram,36,13546.912098231353,2.0123152048568755,2.214501985223286,1.8610845785722003
2716,Kalliyoor__Thiruvananthapuram,36,40815.352329595495,0.21980010127584534,0.23654316202989883,0.19132714118544905
2717,Kanjiramkulam__Thiruvananthapuram,36,18820.67803404197,0.10902853401829748,0.11754631280929918,0.0953911111988677
2718,Karakulam__Thiruvananthapuram,36,52416.36200823849,0.21846177071384482,0.23334933377173606,0.1861806570337761
2719,Karavaram__Thiruvananthapuram,36,30659.8462338634,0.05262592693318041,0.05621522696782405,0.04492498269712419
2720,Karode__Thiruvananthapuram,36,32089.22851099482,0.25956263986906547,0.28138488240171433,0.23054148290084808
2721,Karumkulam__Thiruvananthapuram,36,28289.509118465998,0.16616621393689562,0.17919901826552348,0.14551630180308986
2722,Kattakada__Thiruvananthapuram,36,40445.577579489836,0.7987622297711711,0.8807360566393245,0.7429222237808226
2723,Kilimanoor__Thiruvananthapuram,36,20514.874935163945,0.042590766151884285,0.045687336201321774,0.03678673369176193
2724,Kizhuvilam__Thiruvananthapuram,36,32900.830241891366,0.05832769712151958,0.06210185465054808,0.04932855686913497
2725,Kollayil__Thiruvananthapuram,36,25075.93115723786,0.3556862236698246,0.3891743315977021,0.3239822068699086
2726,Kottukal__Thiruvananthapuram,36,33335.3884173372,0.20675949374986866,0.22322297456005571,0.18160019449131068
2727,Kulathoor__Thiruvananthapuram,36,32568.349538448714,0.2196942992184323,0.23738234338884048,0.19338490868205796
2728,Kunnathukal__Thiruvananthapuram,36,39411.441672644636,0.8556269501419321,0.93229235960942,0.770408045621039
2729,Madavoor__Thiruvananthapuram,36,21090.874303200522,0.0427879611377072,0.045914481357388334,0.03699435698938819
2730,Malayinkeezhu__Thiruvananthapuram,36,37067.065306026074,0.3127167115064674,0.34060320749047485,0.2813740549491236
2731,Manampoor__Thiruvananthapuram,36,23197.90066644418,0.034107262572201355,0.036332671282863355,0.028893621953131648
2732,Mangalapuram__Thiruvananthapuram,36,36955.74902614555,0.08615374142211746,0.09180216595769504,0.07301794708833848
2733,Manikkal__Thiruvananthapuram,36,37905.74881150164,0.08641888105968627,0.09189988236770331,0.07286973495730173
2734,Maranalloor__Thiruvananthapuram,36,36830.80249029114,0.4029093643329594,0.43680641470484927,0.357793929812315
2735,Mudakkal__Thiruvananthapuram,36,36466.824560818764,0.0605152214995176,0.06420808822792545,0.05071587150762063
2736,Nagaroor__Thiruvananthapuram,36,26511.854694994876,0.04960566207457654,0.053100689510904166,0.04259865353564447
2737,Nanniyodu__Thiruvananthapuram,36,26929.71144648488,0.098050083210186,0.10537946836164334,0.085123963554687
2738,Navayikkulam__Thiruvananthapuram,36,40701.85510206106,0.05005961517121685,0.0530386594441967,0.041799664329112175
2739,Nedumangad(M)__Thiruvananthapuram,36,60159.99384235486,0.3379904371432658,0.36683931929848546,0.3013278886971829
2740,Nellanadu__Thiruvananthapuram,36,25980.79466402304,0.06989929227037876,0.0750100536377366,0.060426631049109
2741,Neyyattinkara(M)__Thiruvananthapuram,36,70847.2288481534,0.9212551934162092,1.008825883467381,0.8410707697032458
2742,Ottasekharamangalam__Thiruvananthapuram,36,18788.157470212755,1.8918961209444989,2.1179450918611,1.8326885744371975
2743,Ottoor__Thiruvananthapuram,36,16084.933799222228,0.022718669177269984,0.024210992761810546,0.019271115830577817
2744,Pallichal__Thiruvananthapuram,36,45218.072497026005,0.31214113563550183,0.3382959772024333,0.2770658611543193
2745,Pallikkal__Thiruvananthapuram,36,16899.897497564427,0.0348825639113428,0.03744046495879948,0.030179406703923304
2746,Panavoor__Thiruvananthapuram,36,20347.73978266858,0.08783366050907815,0.09494046097368193,0.07744320993923778
2747,Pangod__Thiruvananthapuram,36,29038.76456412899,0.08023991176614617,0.08601385722406105,0.06918210202355547
2748,Parassala__Thiruvananthapuram,36,52260.93222490438,0.6880069252218397,0.7528422282021613,0.6269259421971135
2749,Pazhayakunnummel__Thiruvananthapuram,36,24607.820987663552,0.06074019913637812,0.06535830068918384,0.05291383662822408
2750,Peringammala__Thiruvananthapuram,36,27666.733125265593,0.09076906984905223,0.09746767746752562,0.07863798709213556
2751,Perumkadavila__Thiruvananthapuram,36,23383.697920288847,0.4314422435756687,0.4737960372090575,0.39684143037466957
2752,Poovachal__Thiruvananthapuram,36,43607.79084676017,0.7374406405695398,0.8048081456106079,0.6669044536598594
2753,Poovar__Thiruvananthapuram,36,19627.656681843266,0.11626749471802676,0.1253443900178255,0.10170627200332587
2754,Pothencodu__Thiruvananthapuram,36,29369.766229617686,0.08013659534395663,0.08549553007336273,0.06813825690537985
2755,Pulimathu__Thiruvananthapuram,36,32292.836955931147,0.05605999843927917,0.059643158350770394,0.047340912061384244
2756,Pullampara__Thiruvananthapuram,36,21816.839938287398,0.05479564191018785,0.058517096119872436,0.046748974566115015
2757,Thirupuram__Thiruvananthapuram,36,18897.616663292843,0.1293450985512989,0.13987764845228512,0.11411396015289954
2758,Thiruvananthapuram(C)__Thiruvananthapuram,36,966836.2057134834,6.655312843159274,7.218118195892748,5.920855477536725
2759,Tholikkodu__Thiruvananthapuram,36,25273.56162879556,0.14800762384204974,0.15995110177611196,0.13041247882321724
2760,Uzhamalakkal__Thiruvananthapuram,36,21471.447639125716,0.18400199931108718,0.20113157145766403,0.1672273035170108
2761,Vakkam__Thiruvananthapuram,36,16532.93638932888,0.021895162073562208,0.023274342409056282,0.018441166635989936
2762,Vamanpuram__Thiruvananthapuram,36,21037.838801219576,0.05476856899704466,0.058867228534976675,0.047562982895832426
2763,Varkala(M)__Thiruvananthapuram,36,40047.79561921169,0.06923355244706662,0.07458735850308122,0.060559877345355374
2764,Vellanad__Thiruvananthapuram,36,31155.144102563634,0.28482700979640674,0.31161028406533425,0.2594601425131054
2765,Vellarada__Thiruvananthapuram,36,40198.10597499751,2.6104152041155904,2.871618800417612,2.4119909979670275
2766,Vembayam__Thiruvananthapuram,36,38629.69309698985,0.10560163944907641,0.11229352073847411,0.08900784996706254
2767,Venganoor__Thiruvananthapuram,36,35962.40515190231,0.2015717075009219,0.21719302226706416,0.17608336793469967
2768,Vettoor__Thiruvananthapuram,36,18703.925088403055,0.025755929016316098,0.02740600427348005,0.021749663640700637
2769,Vilappil__Thiruvananthapuram,36,36211.15260321177,0.28357271033227166,0.3087955396110299,0.2550285382655623
2770,Vilavoorkal__Thiruvananthapuram,36,31760.41718118572,0.1966979573658987,0.21267737675983064,0.1734434801548733
2771,Vithura__Thiruvananthapuram,36,26248.470812540087,0.178746865555664,0.1930893287394406,0.15735126563020843
2772,Amboori__Thiruvananthapuram,37,15617.771483331222,83.4589657429842,104.03710294273097,116.7324479830655
2773,Anad__Thiruvananthapuram,37,31686.500409832523,0.16825117423479896,0.18208917248990295,0.149249820762488
2774,Anchuthengu__Thiruvananthapuram,37,17395.91807259392,0.02804042806643058,0.02993019664658805,0.023956781369515845
2775,Andoorkonam__Thiruvananthapuram,37,30780.725322297156,0.09416611823295337,0.1003975521631128,0.08011403244018776
2776,Aruvikkara__Thiruvananthapuram,37,33395.29718907273,0.23557883516619316,0.255976430864555,0.21125566123795034
2777,Aryanad__Thiruvananthapuram,37,26359.832081150533,0.38873050018706085,0.4248954111773432,0.3542929381069961
2778,Aryancodu__Thiruvananthapuram,37,24323.620015558372,1.4244469878215367,1.5874923064231479,1.3680451473882969
2779,Athiyannoor__Thiruvananthapuram,37,26972.299717944312,0.23514374588122355,0.2551589653117579,0.2099793444878016
2780,Attingal(M)__Thiruvananthapuram,37,37435.71735347449,0.09503681298435762,0.10295198756410588,0.08465772499567102
2781,Azhoor__Thiruvananthapuram,37,27389.808888096508,0.06536713816260589,0.06981871091278856,0.0559260544075515
2782,Balaramapuram__Thiruvananthapuram,37,36132.99946284463,0.3347998938851229,0.3643393142454338,0.3013979472272341
2783,Chemmaruthi__Thiruvananthapuram,37,32443.845181479126,0.052914274678229054,0.05654925116482917,0.04535499501763777
2784,Chenkal__Thiruvananthapuram,37,36542.80119071333,0.40025209784041405,0.436384022210493,0.36217316660732685
2785,Cherunniyoor__Thiruvananthapuram,37,18113.917438499004,0.0282645883841836,0.03016428442558499,0.024132628177998078
2786,Chirayinkeezhu__Thiruvananthapuram,37,29906.81309620668,0.0638854266487086,0.06827176850207135,0.05474659816146593
2787,Edava__Thiruvananthapuram,37,25993.870333219867,0.044311365766937325,0.04736244397434922,0.03799297038804698
2788,Elakamon__Thiruvananthapuram,37,25306.873262852612,0.043250837565107864,0.046280167388142245,0.037206142427233184
2789,Kadakkavoor__Thiruvananthapuram,37,23154.87947080955,0.0412532758162967,0.044036334498142815,0.035239580139857
2790,Kadinamkulam__Thiruvananthapuram,37,46475.56614430253,0.1488709435547757,0.15860415124280688,0.12638060268319284
2791,Kallara__Thiruvananthapuram,37,25843.79025199791,0.07139827927879219,0.07656032419552165,0.06178939859988586
2792,Kallikkad__Thiruvananthapuram,37,13545.926370957755,2.327270743501746,2.5689162937151084,2.17744200503267
2793,Kalliyoor__Thiruvananthapuram,37,40815.24316833348,0.2556946628629255,0.2760179821651951,0.2251190214754346
2794,Kanjiramkulam__Thiruvananthapuram,37,18820.623944419393,0.12677531192052355,0.13709682708073656,0.11218344160019615
2795,Karakulam__Thiruvananthapuram,37,52416.25302926866,0.25462015030726093,0.27283430489943633,0.2195162761440241
2796,Karavaram__Thiruvananthapuram,37,30659.81997391362,0.061343901067636195,0.06572645590252837,0.05295572940681334
2797,Karode__Thiruvananthapuram,37,32089.100172198956,0.3013805557784342,0.32770792201496746,0.2707393232439501
2798,Karumkulam__Thiruvananthapuram,37,28289.426694480833,0.19320146112232434,0.20898789649227104,0.1711161615553075
2799,Kattakada__Thiruvananthapuram,37,40445.18673119111,0.9233564519064271,1.0211706965669543,0.8687416604435833
2800,Kilimanoor__Thiruvananthapuram,37,20514.85373625883,0.049592749216716414,0.05335749593747533,0.04331349600623647
2801,Kizhuvilam__Thiruvananthapuram,37,32900.8010808232,0.06804619958073667,0.0726727268362144,0.05820025039064183
2802,Kollayil__Thiruvananthapuram,37,25075.75628489671,0.41199649026482155,0.4521400730689243,0.3795785399552946
2803,Kottukal__Thiruvananthapuram,37,33335.28592851363,0.24032848606983742,0.26025380944428966,0.21348919085703294
2804,Kulathoor__Thiruvananthapuram,37,32568.24069368064,0.25530763421848124,0.27670201312038833,0.22729667202332088
2805,Kunnathukal__Thiruvananthapuram,37,39411.01995157565,0.9921390357504805,1.0843167201887183,0.9035926684223847
2806,Madavoor__Thiruvananthapuram,37,21090.85301020591,0.04981830203910008,0.053617923447473355,0.043553568611872234
2807,Malayinkeezhu__Thiruvananthapuram,37,37066.911123823265,0.362660010482042,0.3961845102558961,0.33003165601919143
2808,Manampoor__Thiruvananthapuram,37,23197.883618668813,0.039785950414779024,0.04251137719509285,0.03408400356496927
2809,Mangalapuram__Thiruvananthapuram,37,36955.705975260265,0.10048671290595071,0.10740548462825394,0.08613254222515206
2810,Manikkal__Thiruvananthapuram,37,37905.705571493076,0.10085259593668172,0.10757762143030779,0.08599828958125935
2811,Maranalloor__Thiruvananthapuram,37,36830.603295755405,0.4678007786283842,0.508708619762762,0.42019484619872205
2812,Mudakkal__Thiruvananthapuram,37,36466.79423954248,0.07066475727881356,0.07520724469520387,0.05988845554018141
2813,Nagaroor__Thiruvananthapuram,37,26511.82997309692,0.05779233933855527,0.06205009741515766,0.050184466322916496
2814,Nanniyodu__Thiruvananthapuram,37,26929.662701212317,0.11411199469965236,0.1230086196657563,0.10017817332063605
2815,Navayikkulam__Thiruvananthapuram,37,40701.829996412795,0.05847872504822019,0.06214824648543136,0.04937661567828313
2816,Nedumangad(M)__Thiruvananthapuram,37,60159.82682645558,0.39234285737163216,0.42709718130359997,0.3537335057398237
2817,Nellanadu__Thiruvananthapuram,37,25980.759882203434,0.08138134778649045,0.08759409577961477,0.07114235299735709
2818,Neyyattinkara(M)__Thiruvananthapuram,37,70846.77613929338,1.0668789889752397,1.1717929645869676,0.9851887530557288
2819,Ottasekharamangalam__Thiruvananthapuram,37,18787.240436158267,2.1782981351173674,2.446013547624347,2.135252158988783
2820,Ottoor__Thiruvananthapuram,37,16084.922446235081,0.026498766599253085,0.028325169235879986,0.02272982908226504
2821,Pallichal__Thiruvananthapuram,37,45217.918133877545,0.36245723888455095,0.3940150256710625,0.32539385789752406
2822,Pallikkal__Thiruvananthapuram,37,16899.880141147954,0.040611459079326354,0.04371934841132334,0.03552804455518037
2823,Panavoor__Thiruvananthapuram,37,20347.696270132612,0.10206830964169866,0.11065542481380104,0.09100613293547806
2824,Pangod__Thiruvananthapuram,37,29038.72460783652,0.09344956697999832,0.10047280059029152,0.08146979591270705
2825,Parassala__Thiruvananthapuram,37,52260.593970815215,0.7969253726497892,0.8746289801996087,0.7344748319402794
2826,Pazhayakunnummel__Thiruvananthapuram,37,24607.790811622148,0.0706695074940839,0.07626813363618838,0.06225073672667892
2827,Peringammala__Thiruvananthapuram,37,27666.68797181029,0.10566616853723032,0.11380008015994414,0.09256194101606778
2828,Perumkadavila__Thiruvananthapuram,37,23383.486288254666,0.49926019656339393,0.5499249702282245,0.4645265785473921
2829,Poovachal__Thiruvananthapuram,37,43607.427733615026,0.8547402388568232,0.9356491002370343,0.7818770458899462
2830,Poovar__Thiruvananthapuram,37,19627.598999633457,0.13519387295277008,0.14619388015938314,0.11961261343444379
2831,Pothencodu__Thiruvananthapuram,37,29369.72621659695,0.09343741762979663,0.09999408136801075,0.08035190405871738
2832,Pulimathu__Thiruvananthapuram,37,32292.808912659355,0.06541660408475199,0.06980937330422958,0.05586136325435144
2833,Pullampara__Thiruvananthapuram,37,21816.812590448688,0.06387826665175174,0.06842272492995327,0.055108559726096795
