,iName,jName,Cij
259,Andoorkonam__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,4.805314073791075e-05
260,Andoorkonam__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,0.0024249759531384044
261,Andoorkonam__Thiruvananthapuram,Kollayil__Thiruvananthapuram,6.064547486618297e-06
262,Andoorkonam__Thiruvananthapuram,Kottukal__Thiruvananthapuram,1.072466091992217e-05
263,Andoorkonam__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,9.159804292621524e-06
264,Andoorkonam__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,1.2326897715789848e-05
265,Andoorkonam__Thiruvananthapuram,Madavoor__Thiruvananthapuram,5.0694495296102613e-05
266,Andoorkonam__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,1.324485089197217e-05
267,Andoorkonam__Thiruvananthapuram,Manampoor__Thiruvananthapuram,9.413214140305021e-05
268,Andoorkonam__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,0.026443541361976065
269,Andoorkonam__Thiruvananthapuram,Manikkal__Thiruvananthapuram,0.0050368850252480385
270,Andoorkonam__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,1.2159165234362912e-05
271,Andoorkonam__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,0.00182284872290945
272,Andoorkonam__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,8.817013232239396e-05
273,Andoorkonam__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,9.42987151699926e-05
274,Andoorkonam__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,0.00019510413151729682
275,Andoorkonam__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,0.00012143654726755146
276,Andoorkonam__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,0.0008728206696402273
277,Andoorkonam__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,6.896889835823227e-05
278,Andoorkonam__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,4.008113498752016e-06
279,Andoorkonam__Thiruvananthapuram,Ottoor__Thiruvananthapuram,3.869525399079166e-05
280,Andoorkonam__Thiruvananthapuram,Pallichal__Thiruvananthapuram,1.8666805621618394e-05
281,Andoorkonam__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,3.289770790244095e-05
282,Andoorkonam__Thiruvananthapuram,Panavoor__Thiruvananthapuram,7.081333153519655e-05
283,Andoorkonam__Thiruvananthapuram,Pangod__Thiruvananthapuram,8.184597125792229e-05
284,Andoorkonam__Thiruvananthapuram,Parassala__Thiruvananthapuram,2.0025618149203013e-05
285,Andoorkonam__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,6.466867606271864e-05
286,Andoorkonam__Thiruvananthapuram,Peringammala__Thiruvananthapuram,5.6535083798062144e-05
287,Andoorkonam__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,5.819799367463484e-06
