fromName,toName,value
Aruvikkara__Thiruvananthapuram,Parassala__Thiruvananthapuram,27701
Aruvikkara__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,27874
Aruvikkara__Thiruvananthapuram,Peringammala__Thiruvananthapuram,23774
Aruvikkara__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,18627
Aruvikkara__Thiruvananthapuram,Poovachal__Thiruvananthapuram,9228
Aruvikkara__Thiruvananthapuram,Poovar__Thiruvananthapuram,26430
Aruvikkara__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,16682
Aruvikkara__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,24023
Aruvikkara__Thiruvananthapuram,Pullampara__Thiruvananthapuram,15065
Aruvikkara__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,23585
Aruvikkara__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,10381
Aruvikkara__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,10157
Aruvikkara__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,5940
Aruvikkara__Thiruvananthapuram,Vakkam__Thiruvananthapuram,31298
Aruvikkara__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,20607
Aruvikkara__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,38136
Aruvikkara__Thiruvananthapuram,Vellanad__Thiruvananthapuram,3917
Aruvikkara__Thiruvananthapuram,Vellarada__Thiruvananthapuram,22658
Aruvikkara__Thiruvananthapuram,Vembayam__Thiruvananthapuram,10509
Aruvikkara__Thiruvananthapuram,Venganoor__Thiruvananthapuram,17890
Aruvikkara__Thiruvananthapuram,Vettoor__Thiruvananthapuram,35076
Aruvikkara__Thiruvananthapuram,Vilappil__Thiruvananthapuram,4926
Aruvikkara__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,8280
Aruvikkara__Thiruvananthapuram,Vithura__Thiruvananthapuram,17262
Aryanad__Thiruvananthapuram,Amboori__Thiruvananthapuram,13762
Aryanad__Thiruvananthapuram,Anad__Thiruvananthapuram,12160
Aryanad__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,40400
Aryanad__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,27338
Aryanad__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,10600
Aryanad__Thiruvananthapuram,Aryanad__Thiruvananthapuram,0
Aryanad__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,15265
Aryanad__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,23961
Aryanad__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,33591
Aryanad__Thiruvananthapuram,Azhoor__Thiruvananthapuram,32857
Aryanad__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,20942
Aryanad__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,43111
Aryanad__Thiruvananthapuram,Chenkal__Thiruvananthapuram,26156
Aryanad__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,41184
Aryanad__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,36187
Aryanad__Thiruvananthapuram,Edava__Thiruvananthapuram,49028
Aryanad__Thiruvananthapuram,Elakamon__Thiruvananthapuram,46788
Aryanad__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,36832
Aryanad__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,29984
Aryanad__Thiruvananthapuram,Kallara__Thiruvananthapuram,21903
Aryanad__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,13200
Aryanad__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,22107
Aryanad__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,27738
Aryanad__Thiruvananthapuram,Karakulam__Thiruvananthapuram,15561
Aryanad__Thiruvananthapuram,Karavaram__Thiruvananthapuram,35358
Aryanad__Thiruvananthapuram,Karode__Thiruvananthapuram,30375
Aryanad__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,30017
Aryanad__Thiruvananthapuram,Kattakada__Thiruvananthapuram,11760
Aryanad__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,34554
Aryanad__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,33637
Aryanad__Thiruvananthapuram,Kollayil__Thiruvananthapuram,23009
Aryanad__Thiruvananthapuram,Kottukal__Thiruvananthapuram,26200
Aryanad__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,30496
Aryanad__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,20872
Aryanad__Thiruvananthapuram,Madavoor__Thiruvananthapuram,39075
Aryanad__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,15281
Aryanad__Thiruvananthapuram,Manampoor__Thiruvananthapuram,38030
Aryanad__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,29349
Aryanad__Thiruvananthapuram,Manikkal__Thiruvananthapuram,21870
Aryanad__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,15363
Aryanad__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,28970
Aryanad__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,33689
Aryanad__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,14154
Aryanad__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,40611
Aryanad__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,11897
Aryanad__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,24555
Aryanad__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,21008
Aryanad__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,12244
Aryanad__Thiruvananthapuram,Ottoor__Thiruvananthapuram,39510
Aryanad__Thiruvananthapuram,Pallichal__Thiruvananthapuram,19044
Aryanad__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,42687
Aryanad__Thiruvananthapuram,Panavoor__Thiruvananthapuram,14747
Aryanad__Thiruvananthapuram,Pangod__Thiruvananthapuram,21640
Aryanad__Thiruvananthapuram,Parassala__Thiruvananthapuram,27562
Aryanad__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,31407
Aryanad__Thiruvananthapuram,Peringammala__Thiruvananthapuram,18566
Aryanad__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,18864
Aryanad__Thiruvananthapuram,Poovachal__Thiruvananthapuram,8021
Aryanad__Thiruvananthapuram,Poovar__Thiruvananthapuram,29669
Aryanad__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,25232
Aryanad__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,28513
Aryanad__Thiruvananthapuram,Pullampara__Thiruvananthapuram,19559
Aryanad__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,26794
Aryanad__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,20786
Aryanad__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,6985
Aryanad__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,5485
Aryanad__Thiruvananthapuram,Vakkam__Thiruvananthapuram,39361
Aryanad__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,25184
Aryanad__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,45532
Aryanad__Thiruvananthapuram,Vellanad__Thiruvananthapuram,6896
Aryanad__Thiruvananthapuram,Vellarada__Thiruvananthapuram,18753
Aryanad__Thiruvananthapuram,Vembayam__Thiruvananthapuram,18586
Aryanad__Thiruvananthapuram,Venganoor__Thiruvananthapuram,24395
Aryanad__Thiruvananthapuram,Vettoor__Thiruvananthapuram,42896
Aryanad__Thiruvananthapuram,Vilappil__Thiruvananthapuram,11593
Aryanad__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,15715
Aryanad__Thiruvananthapuram,Vithura__Thiruvananthapuram,8262
Aryancodu__Thiruvananthapuram,Amboori__Thiruvananthapuram,7079
Aryancodu__Thiruvananthapuram,Anad__Thiruvananthapuram,24091
Aryancodu__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,48964
Aryancodu__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,34140
Aryancodu__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,17276
Aryancodu__Thiruvananthapuram,Aryanad__Thiruvananthapuram,15265
Aryancodu__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,0
Aryancodu__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,11903
Aryancodu__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,43463
Aryancodu__Thiruvananthapuram,Azhoor__Thiruvananthapuram,40548
Aryancodu__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,10913
Aryancodu__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,53619
Aryancodu__Thiruvananthapuram,Chenkal__Thiruvananthapuram,11662
Aryancodu__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,50879
Aryancodu__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,44217
Aryancodu__Thiruvananthapuram,Edava__Thiruvananthapuram,58982
Aryancodu__Thiruvananthapuram,Elakamon__Thiruvananthapuram,57463
Aryancodu__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,46018
Aryancodu__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,35711
Aryancodu__Thiruvananthapuram,Kallara__Thiruvananthapuram,35341
Aryancodu__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,11356
Aryancodu__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,15758
Aryancodu__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,15544
Aryancodu__Thiruvananthapuram,Karakulam__Thiruvananthapuram,22056
Aryancodu__Thiruvananthapuram,Karavaram__Thiruvananthapuram,46390
Aryancodu__Thiruvananthapuram,Karode__Thiruvananthapuram,15552
Aryancodu__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,17317
Aryancodu__Thiruvananthapuram,Kattakada__Thiruvananthapuram,6263
Aryancodu__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,47162
Aryancodu__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,42389
Aryancodu__Thiruvananthapuram,Kollayil__Thiruvananthapuram,7999
Aryancodu__Thiruvananthapuram,Kottukal__Thiruvananthapuram,15347
Aryancodu__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,16276
Aryancodu__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,5679
Aryancodu__Thiruvananthapuram,Madavoor__Thiruvananthapuram,51717
Aryancodu__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,10654
Aryancodu__Thiruvananthapuram,Manampoor__Thiruvananthapuram,47993
Aryancodu__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,37418
Aryancodu__Thiruvananthapuram,Manikkal__Thiruvananthapuram,31940
Aryancodu__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,6971
Aryancodu__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,39253
Aryancodu__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,45372
Aryancodu__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,28480
Aryancodu__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,52182
Aryancodu__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,21999
Aryancodu__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,35830
Aryancodu__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,8099
Aryancodu__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,3387
Aryancodu__Thiruvananthapuram,Ottoor__Thiruvananthapuram,49979
Aryancodu__Thiruvananthapuram,Pallichal__Thiruvananthapuram,12309
Aryancodu__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,55273
Aryancodu__Thiruvananthapuram,Panavoor__Thiruvananthapuram,27748
Aryancodu__Thiruvananthapuram,Pangod__Thiruvananthapuram,36081
Aryancodu__Thiruvananthapuram,Parassala__Thiruvananthapuram,12317
Aryancodu__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,44529
Aryancodu__Thiruvananthapuram,Peringammala__Thiruvananthapuram,33757
Aryancodu__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,4532
Aryancodu__Thiruvananthapuram,Poovachal__Thiruvananthapuram,8606
Aryancodu__Thiruvananthapuram,Poovar__Thiruvananthapuram,16114
Aryancodu__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,33667
Aryancodu__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,40955
Aryancodu__Thiruvananthapuram,Pullampara__Thiruvananthapuram,31789
Aryancodu__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,13591
Aryancodu__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,22121
Aryancodu__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,21537
Aryancodu__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,17466
Aryancodu__Thiruvananthapuram,Vakkam__Thiruvananthapuram,48216
Aryancodu__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,37509
Aryancodu__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,55241
Aryancodu__Thiruvananthapuram,Vellanad__Thiruvananthapuram,14813
Aryancodu__Thiruvananthapuram,Vellarada__Thiruvananthapuram,5736
Aryancodu__Thiruvananthapuram,Vembayam__Thiruvananthapuram,27766
Aryancodu__Thiruvananthapuram,Venganoor__Thiruvananthapuram,16095
Aryancodu__Thiruvananthapuram,Vettoor__Thiruvananthapuram,52057
Aryancodu__Thiruvananthapuram,Vilappil__Thiruvananthapuram,13122
Aryancodu__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,13695
Aryancodu__Thiruvananthapuram,Vithura__Thiruvananthapuram,22606
Athiyannoor__Thiruvananthapuram,Amboori__Thiruvananthapuram,18943
Athiyannoor__Thiruvananthapuram,Anad__Thiruvananthapuram,28335
Athiyannoor__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,47341
Athiyannoor__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,32487
Athiyannoor__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,20268
Athiyannoor__Thiruvananthapuram,Aryanad__Thiruvananthapuram,23961
Athiyannoor__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,11903
Athiyannoor__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,0
Athiyannoor__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,43391
Athiyannoor__Thiruvananthapuram,Azhoor__Thiruvananthapuram,38860
Athiyannoor__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,3748
Athiyannoor__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,53499
Athiyannoor__Thiruvananthapuram,Chenkal__Thiruvananthapuram,5898
Athiyannoor__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,50143
Athiyannoor__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,42484
Athiyannoor__Thiruvananthapuram,Edava__Thiruvananthapuram,58085
Athiyannoor__Thiruvananthapuram,Elakamon__Thiruvananthapuram,57325
Athiyannoor__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,45141
Athiyannoor__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,32991
Athiyannoor__Thiruvananthapuram,Kallara__Thiruvananthapuram,39487
Athiyannoor__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,23258
Athiyannoor__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,8561
Athiyannoor__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,3838
Athiyannoor__Thiruvananthapuram,Karakulam__Thiruvananthapuram,22867
Athiyannoor__Thiruvananthapuram,Karavaram__Thiruvananthapuram,47192
Athiyannoor__Thiruvananthapuram,Karode__Thiruvananthapuram,9430
Athiyannoor__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,6056
Athiyannoor__Thiruvananthapuram,Kattakada__Thiruvananthapuram,12218
Athiyannoor__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,49560
Athiyannoor__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,41423
Athiyannoor__Thiruvananthapuram,Kollayil__Thiruvananthapuram,7570
Athiyannoor__Thiruvananthapuram,Kottukal__Thiruvananthapuram,3687
Athiyannoor__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,7854
Athiyannoor__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,11048
Athiyannoor__Thiruvananthapuram,Madavoor__Thiruvananthapuram,53926
Athiyannoor__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,10235
Athiyannoor__Thiruvananthapuram,Manampoor__Thiruvananthapuram,47679
Athiyannoor__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,36374
Athiyannoor__Thiruvananthapuram,Manikkal__Thiruvananthapuram,33281
Athiyannoor__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,8619
Athiyannoor__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,39918
Athiyannoor__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,46888
Athiyannoor__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,34308
Athiyannoor__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,53196
Athiyannoor__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,25420
Athiyannoor__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,37746
Athiyannoor__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,3819
Athiyannoor__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,14862
Athiyannoor__Thiruvananthapuram,Ottoor__Thiruvananthapuram,50018
Athiyannoor__Thiruvananthapuram,Pallichal__Thiruvananthapuram,7618
Athiyannoor__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,57267
Athiyannoor__Thiruvananthapuram,Panavoor__Thiruvananthapuram,32264
Athiyannoor__Thiruvananthapuram,Pangod__Thiruvananthapuram,41478
Athiyannoor__Thiruvananthapuram,Parassala__Thiruvananthapuram,10675
Athiyannoor__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,47670
Athiyannoor__Thiruvananthapuram,Peringammala__Thiruvananthapuram,42072
Athiyannoor__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,7597
Athiyannoor__Thiruvananthapuram,Poovachal__Thiruvananthapuram,15941
Athiyannoor__Thiruvananthapuram,Poovar__Thiruvananthapuram,6163
Athiyannoor__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,33402
Athiyannoor__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,43565
Athiyannoor__Thiruvananthapuram,Pullampara__Thiruvananthapuram,35053
Athiyannoor__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,3347
Athiyannoor__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,18916
Athiyannoor__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,28469
Athiyannoor__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,23632
Athiyannoor__Thiruvananthapuram,Vakkam__Thiruvananthapuram,46896
Athiyannoor__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,40275
Athiyannoor__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,54285
Athiyannoor__Thiruvananthapuram,Vellanad__Thiruvananthapuram,20076
Athiyannoor__Thiruvananthapuram,Vellarada__Thiruvananthapuram,15407
Athiyannoor__Thiruvananthapuram,Vembayam__Thiruvananthapuram,29096
Athiyannoor__Thiruvananthapuram,Venganoor__Thiruvananthapuram,6594
Athiyannoor__Thiruvananthapuram,Vettoor__Thiruvananthapuram,50772
Athiyannoor__Thiruvananthapuram,Vilappil__Thiruvananthapuram,15406
Athiyannoor__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,12474
Athiyannoor__Thiruvananthapuram,Vithura__Thiruvananthapuram,32144
Attingal(M)__Thiruvananthapuram,Amboori__Thiruvananthapuram,45899
Attingal(M)__Thiruvananthapuram,Anad__Thiruvananthapuram,21438
Attingal(M)__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,7643
Attingal(M)__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,11423
Attingal(M)__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,26261
Attingal(M)__Thiruvananthapuram,Aryanad__Thiruvananthapuram,33591
Attingal(M)__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,43463
Attingal(M)__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,43391
Attingal(M)__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,0
Attingal(M)__Thiruvananthapuram,Azhoor__Thiruvananthapuram,6792
Attingal(M)__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,39816
Attingal(M)__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,10212
Attingal(M)__Thiruvananthapuram,Chenkal__Thiruvananthapuram,48828
Attingal(M)__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,7606
Attingal(M)__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,6074
Attingal(M)__Thiruvananthapuram,Edava__Thiruvananthapuram,15610
Attingal(M)__Thiruvananthapuram,Elakamon__Thiruvananthapuram,14070
Attingal(M)__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,3714
Attingal(M)__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,12619
Attingal(M)__Thiruvananthapuram,Kallara__Thiruvananthapuram,15720
Attingal(M)__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,46558
Attingal(M)__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,35291
Attingal(M)__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,45359
Attingal(M)__Thiruvananthapuram,Karakulam__Thiruvananthapuram,21483
Attingal(M)__Thiruvananthapuram,Karavaram__Thiruvananthapuram,4740
Attingal(M)__Thiruvananthapuram,Karode__Thiruvananthapuram,52796
Attingal(M)__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,47516
Attingal(M)__Thiruvananthapuram,Kattakada__Thiruvananthapuram,37218
Attingal(M)__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,10773
Attingal(M)__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,3556
Attingal(M)__Thiruvananthapuram,Kollayil__Thiruvananthapuram,48031
Attingal(M)__Thiruvananthapuram,Kottukal__Thiruvananthapuram,42503
Attingal(M)__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,51107
Attingal(M)__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,48429
Attingal(M)__Thiruvananthapuram,Madavoor__Thiruvananthapuram,13212
Attingal(M)__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,34439
Attingal(M)__Thiruvananthapuram,Manampoor__Thiruvananthapuram,4542
Attingal(M)__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,7371
Attingal(M)__Thiruvananthapuram,Manikkal__Thiruvananthapuram,11831
Attingal(M)__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,38055
Attingal(M)__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,4654
Attingal(M)__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,6576
Attingal(M)__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,22470
Attingal(M)__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,10305
Attingal(M)__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,22193
Attingal(M)__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,9479
Attingal(M)__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,43336
Attingal(M)__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,42164
Attingal(M)__Thiruvananthapuram,Ottoor__Thiruvananthapuram,6640
Attingal(M)__Thiruvananthapuram,Pallichal__Thiruvananthapuram,35861
Attingal(M)__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,15536
